country,year,disorder,value
Spain,2009,Alcohol abuse,0.35195790419147394
Spain,2010,Alcohol dependence,0.5360882981650714
Spain,2010,Alcohol abuse,0.36811462033492853
Sweden,2000,Alcohol dependence,0.9739418675403482
Sweden,2000,Alcohol abuse,0.715764458459652
Sweden,2001,Alcohol dependence,1.050992555679911
Sweden,2001,Alcohol abuse,0.633815668320089
Sweden,2002,Alcohol dependence,0.9951112244713594
Sweden,2002,Alcohol abuse,0.6879911605286405
Sweden,2003,Alcohol dependence,1.0458887171605717
Sweden,2003,Alcohol abuse,0.6385255308394283
Sweden,2004,Alcohol dependence,1.0548409311460234
Sweden,2004,Alcohol abuse,0.6335352758539768
Sweden,2005,Alcohol dependence,0.9804268243539271
Sweden,2005,Alcohol abuse,0.7144159816460731
Sweden,2006,Alcohol dependence,1.0447099016042085
Sweden,2006,Alcohol abuse,0.6715895463957916
Sweden,2007,Alcohol dependence,1.0326275924469206
Sweden,2007,Alcohol abuse,0.7236322715530793
Sweden,2008,Alcohol dependence,1.081418791612976
Sweden,2008,Alcohol abuse,0.7202807223870241
Sweden,2009,Alcohol dependence,1.0731031391676848
Sweden,2009,Alcohol abuse,0.765946617832315
Sweden,2010,Alcohol dependence,1.1634100992303127
Sweden,2010,Alcohol abuse,0.6916646977696874
Switzerland,2000,Alcohol dependence,0.8218118401106146
Switzerland,2000,Alcohol abuse,0.6187070228893855
Switzerland,2001,Alcohol dependence,0.8636187404596736
Switzerland,2001,Alcohol abuse,0.5752395935403265
Switzerland,2002,Alcohol dependence,0.8536342038077419
Switzerland,2002,Alcohol abuse,0.5839399291922579
Switzerland,2003,Alcohol dependence,0.8611799429890199
Switzerland,2003,Alcohol abuse,0.57497854401098
Switzerland,2004,Alcohol dependence,0.8996700681638345
Switzerland,2004,Alcohol abuse,0.5342877278361655
Switzerland,2005,Alcohol dependence,0.8590221664518164
Switzerland,2005,Alcohol abuse,0.5712068535481838
Switzerland,2006,Alcohol dependence,0.883713090594494
Switzerland,2006,Alcohol abuse,0.5392064434055059
Switzerland,2007,Alcohol dependence,0.8060164883452823
Switzerland,2007,Alcohol abuse,0.6059538616547179
Switzerland,2008,Alcohol dependence,0.8659262943466495
Switzerland,2008,Alcohol abuse,0.5343636526533506
Switzerland,2009,Alcohol dependence,0.860138626774528
Switzerland,2009,Alcohol abuse,0.5304291672254721
Switzerland,2010,Alcohol dependence,0.859229541899558
Switzerland,2010,Alcohol abuse,0.5263541061004416
Ukraine,2000,Alcohol dependence,3.0472639219056825
Ukraine,2000,Alcohol abuse,2.2441372910943174
Ukraine,2001,Alcohol dependence,3.282349927122746
Ukraine,2001,Alcohol abuse,1.966691513877255
Ukraine,2002,Alcohol dependence,3.067546741095243
Ukraine,2002,Alcohol abuse,2.106423474904757
Ukraine,2003,Alcohol dependence,3.0695902716720997
Ukraine,2003,Alcohol abuse,2.0166078803279
Ukraine,2004,Alcohol dependence,3.1024258963472646
Ukraine,2004,Alcohol abuse,1.9036841966527354
Ukraine,2005,Alcohol dependence,3.1137927616185066
Ukraine,2005,Alcohol abuse,1.840080616381493
Ukraine,2006,Alcohol dependence,2.725669242412561
Ukraine,2006,Alcohol abuse,2.212993345587438
Ukraine,2007,Alcohol dependence,2.9204417720732425
Ukraine,2007,Alcohol abuse,2.026623089926758
Ukraine,2008,Alcohol dependence,2.778579874585807
Ukraine,2008,Alcohol abuse,2.1878745184141932
Ukraine,2009,Alcohol dependence,2.9616975077286107
Ukraine,2009,Alcohol abuse,2.0229266992713897
Ukraine,2010,Alcohol dependence,2.973123323583835
Ukraine,2010,Alcohol abuse,2.0157000884161653
United Kingdom,2000,Alcohol dependence,0.9454356740083415
United Kingdom,2000,Alcohol abuse,0.6548655059916584
United Kingdom,2001,Alcohol dependence,0.9983906431954063
United Kingdom,2001,Alcohol abuse,0.6229902708045936
United Kingdom,2002,Alcohol dependence,0.9754032532372453
United Kingdom,2002,Alcohol abuse,0.6708927627627543
United Kingdom,2003,Alcohol dependence,1.0186846662502158
United Kingdom,2003,Alcohol abuse,0.6548257557497842
United Kingdom,2004,Alcohol dependence,1.0233279936669561
United Kingdom,2004,Alcohol abuse,0.6779732063330438
United Kingdom,2005,Alcohol dependence,1.0168641303489279
United Kingdom,2005,Alcohol abuse,0.7109088706510722
United Kingdom,2006,Alcohol dependence,1.0184541917359895
United Kingdom,2006,Alcohol abuse,0.7431628912640103
United Kingdom,2007,Alcohol dependence,1.1597469739860626
United Kingdom,2007,Alcohol abuse,0.6465773230139371
United Kingdom,2008,Alcohol dependence,1.1096289201462552
United Kingdom,2008,Alcohol abuse,0.7427104808537448
United Kingdom,2009,Alcohol dependence,1.144760289590193
United Kingdom,2009,Alcohol abuse,0.744940628409807
United Kingdom,2010,Alcohol dependence,1.1102203867375093
United Kingdom,2010,Alcohol abuse,0.7982617922624907
Vatican City,2000,Schizophrenia,0.2363588112
Vatican City,2001,Schizophrenia,0.2364133779
Vatican City,2002,Schizophrenia,0.236456333
Vatican City,2003,Schizophrenia,0.2364895275
Vatican City,2004,Schizophrenia,0.2365118052
Vatican City,2005,Schizophrenia,0.2365270652
Vatican City,2006,Schizophrenia,0.2365926689
Vatican City,2007,Schizophrenia,0.2367349198
Vatican City,2008,Schizophrenia,0.2368873237
Vatican City,2009,Schizophrenia,0.2370033173
Vatican City,2010,Schizophrenia,0.2370258112
Vatican City,2000,Bipolar disorder,0.951085967
Vatican City,2001,Bipolar disorder,0.9505683761
Vatican City,2002,Bipolar disorder,0.9490069472
Vatican City,2003,Bipolar disorder,0.9470523459
Vatican City,2004,Bipolar disorder,0.9453478713
Vatican City,2005,Bipolar disorder,0.9445783541
Vatican City,2006,Bipolar disorder,0.9446927646
Vatican City,2007,Bipolar disorder,0.9450945718
Vatican City,2008,Bipolar disorder,0.9455964181
Vatican City,2009,Bipolar disorder,0.9460459443
Vatican City,2010,Bipolar disorder,0.9462694648
Vatican City,2000,Anorexia,0.20175110243344163
Vatican City,2001,Anorexia,0.23021325866903966
Vatican City,2002,Anorexia,0.22320877548634457
Vatican City,2003,Anorexia,0.2157529590306673
Vatican City,2004,Anorexia,0.2289052996076212
Vatican City,2005,Anorexia,0.22725357482860714
Vatican City,2006,Anorexia,0.23968112813552028
Vatican City,2007,Anorexia,0.21296656821121798
Vatican City,2008,Anorexia,0.23259608693968964
Vatican City,2009,Anorexia,0.2372935007280082
Vatican City,2010,Anorexia,0.2211609758931122
Vatican City,2000,Bulimia,0.22280393530195905
Vatican City,2001,Bulimia,0.21899847696237953
Vatican City,2002,Bulimia,0.21739023585407874
Vatican City,2003,Bulimia,0.23067644519937827
Vatican City,2004,Bulimia,0.21575505545441953
Vatican City,2005,Bulimia,0.22084665129344402
Vatican City,2006,Bulimia,0.20612283290220668
Vatican City,2007,Bulimia,0.2177032490839941
Vatican City,2008,Bulimia,0.21742111175796333
Vatican City,2009,Bulimia,0.20321162575131912
Vatican City,2010,Bulimia,0.22422190128459196
Vatican City,2000,Binge eating disorder,0.1990365627645993
Vatican City,2001,Binge eating disorder,0.17784323796858076
Vatican City,2002,Binge eating disorder,0.1902486492595767
Vatican City,2003,Binge eating disorder,0.1876298854699545
Vatican City,2004,Binge eating disorder,0.19174926003795917
Vatican City,2005,Binge eating disorder,0.19003546647794883
Vatican City,2006,Binge eating disorder,0.19003237796227304
Vatican City,2007,Binge eating disorder,0.20056884930478797
Vatican City,2008,Binge eating disorder,0.1755998572023471
Vatican City,2009,Binge eating disorder,0.18056554772067257
Vatican City,2010,Binge eating disorder,0.1747915400222958
Vatican City,2000,Generalized anxiety disorder,2.0968336172253883
Vatican City,2001,Generalized anxiety disorder,2.196136879756561
Vatican City,2002,Generalized anxiety disorder,1.9654130215292456
Vatican City,2003,Generalized anxiety disorder,2.1788030409803216
Vatican City,2004,Generalized anxiety disorder,2.163318000675075
Vatican City,2005,Generalized anxiety disorder,1.9946261520549404
Vatican City,2006,Generalized anxiety disorder,2.313791366196995
Vatican City,2007,Generalized anxiety disorder,2.215383455069061
Vatican City,2008,Generalized anxiety disorder,2.200955571422866
Vatican City,2009,Generalized anxiety disorder,2.394435048464906
Vatican City,2010,Generalized anxiety disorder,2.3008305396811326
Vatican City,2000,Panic disorder,1.560376353388328
Vatican City,2001,Panic disorder,1.5698032267999935
Vatican City,2002,Panic disorder,1.6245907619061148
Vatican City,2003,Panic disorder,1.568228869939957
Vatican City,2004,Panic disorder,1.6822427804220346
Vatican City,2005,Panic disorder,1.6781162754868257
Vatican City,2006,Panic disorder,1.5467812885953482
Vatican City,2007,Panic disorder,1.712580586913716
Vatican City,2008,Panic disorder,1.6255367592877974
Vatican City,2009,Panic disorder,1.7443676801510937
Vatican City,2010,Panic disorder,1.6700234861991377
Vatican City,2000,Social anxiety disorder,1.6367403903862845
Vatican City,2001,Social anxiety disorder,1.532325656443445
Vatican City,2002,Social anxiety disorder,1.7220683785646396
Vatican City,2003,Social anxiety disorder,1.584005592079722
Vatican City,2004,Social anxiety disorder,1.5053154219028912
Vatican City,2005,Social anxiety disorder,1.694741290458234
Vatican City,2006,Social anxiety disorder,1.5430010932076568
Vatican City,2007,Social anxiety disorder,1.542340016017223
Vatican City,2008,Social anxiety disorder,1.7189578782893369
Vatican City,2009,Social anxiety disorder,1.4680839063840017
Vatican City,2010,Social anxiety disorder,1.66150736411973
Vatican City,2000,Opioid use disorder,0.540857977525036
Vatican City,2001,Opioid use disorder,0.5529348211486906
Vatican City,2002,Opioid use disorder,0.5658519926293785
Vatican City,2003,Opioid use disorder,0.5597766182167133
Vatican City,2004,Opioid use disorder,0.5974475262691659
Vatican City,2005,Opioid use disorder,0.5756276573782212
Vatican City,2006,Opioid use disorder,0.5909130049243325
Vatican City,2007,Opioid use disorder,0.588333349518496
Vatican City,2008,Opioid use disorder,0.5974220510566135
Vatican City,2009,Opioid use disorder,0.553598413161851
Vatican City,2010,Opioid use disorder,0.5151914726745156
Vatican City,2000,Cannabis use disorder,0.49930852264322817
Vatican City,2001,Cannabis use disorder,0.495247182108778
Vatican City,2002,Cannabis use disorder,0.4983522712484855
Vatican City,2003,Cannabis use disorder,0.5234469549207283
Vatican City,2004,Cannabis use disorder,0.49861423804202687
Vatican City,2005,Cannabis use disorder,0.5422763787360083
Vatican City,2006,Cannabis use disorder,0.5218621018398663
Vatican City,2007,Cannabis use disorder,0.5272577880766474
Vatican City,2008,Cannabis use disorder,0.48629759126817107
Vatican City,2009,Cannabis use disorder,0.48903636080656243
Vatican City,2010,Cannabis use disorder,0.49643195543935104
Vatican City,2000,Stimulant use disorder,0.36556572383173597
Vatican City,2001,Stimulant use disorder,0.3701175197425314
Vatican City,2002,Stimulant use disorder,0.3742159941221361
Vatican City,2003,Stimulant use disorder,0.37624346286255833
Vatican City,2004,Stimulant use disorder,0.37861059368880723
Vatican City,2005,Stimulant use disorder,0.35839463588577064
Vatican City,2006,Stimulant use disorder,0.34915942723580135
Vatican City,2007,Stimulant use disorder,0.32172528640485665
Vatican City,2008,Stimulant use disorder,0.3240877846752154
Vatican City,2009,Stimulant use disorder,0.3356136650315865
Vatican City,2010,Stimulant use disorder,0.3433730508861333
Vatican City,2000,Major depressive disorder,2.589921288829807
Vatican City,2001,Major depressive disorder,2.6166919609862584
Vatican City,2002,Major depressive disorder,2.5438318296894704
Vatican City,2003,Major depressive disorder,2.5602775907189335
Vatican City,2004,Major depressive disorder,2.5459489266028736
Vatican City,2005,Major depressive disorder,2.566185980895744
Vatican City,2006,Major depressive disorder,2.602374577080821
Vatican City,2007,Major depressive disorder,2.583854280212808
Vatican City,2008,Major depressive disorder,2.5617525422628207
Vatican City,2009,Major depressive disorder,2.631894954561004
Vatican City,2010,Major depressive disorder,2.572253105048598
Vatican City,2000,Persistent depressive disorder,0.8687192201701928
Vatican City,2001,Persistent depressive disorder,0.8328859690137413
Vatican City,2002,Persistent depressive disorder,0.8920891483105293
Vatican City,2003,Persistent depressive disorder,0.8582983362810664
Vatican City,2004,Persistent depressive disorder,0.8572201923971263
Vatican City,2005,Persistent depressive disorder,0.8262259681042555
Vatican City,2006,Persistent depressive disorder,0.7906528879191785
Vatican City,2007,Persistent depressive disorder,0.8254985347871923
Vatican City,2008,Persistent depressive disorder,0.8690194017371795
Vatican City,2009,Persistent depressive disorder,0.8156081074389959
Vatican City,2010,Persistent depressive disorder,0.8835480649514021
Vatican City,2000,Alcohol dependence,0.2649235153099142
Vatican City,2001,Alcohol dependence,0.25924512609005007
Vatican City,2002,Alcohol dependence,0.2785502137824771
Vatican City,2003,Alcohol dependence,0.27849891468146826
Vatican City,2004,Alcohol dependence,0.2870647289549532
Vatican City,2005,Alcohol dependence,0.2741861365072106
Vatican City,2006,Alcohol dependence,0.27937582086363083
Vatican City,2007,Alcohol dependence,0.275035073635065
Vatican City,2008,Alcohol dependence,0.27178988168312107
Vatican City,2009,Alcohol dependence,0.28621044918891153
Vatican City,2010,Alcohol dependence,0.28062737529743503
Vatican City,2000,Alcohol abuse,0.1849768506900858
Vatican City,2001,Alcohol abuse,0.19090971360994988
Vatican City,2002,Alcohol abuse,0.17180596551752295
Vatican City,2003,Alcohol abuse,0.17209064211853187
Vatican City,2004,Alcohol abuse,0.1638612155450468
Vatican City,2005,Alcohol abuse,0.1772310153927894
Vatican City,2006,Alcohol abuse,0.1740559455363692
Vatican City,2007,Alcohol abuse,0.18237837666493498
Vatican City,2008,Alcohol abuse,0.19015910861687893
Vatican City,2009,Alcohol abuse,0.17946835391108856
Vatican City,2010,Alcohol abuse,0.18659301300256495
San Marino,2000,Schizophrenia,0.2363588112
San Marino,2001,Schizophrenia,0.2364133779
San Marino,2002,Schizophrenia,0.236456333
San Marino,2003,Schizophrenia,0.2364895275
San Marino,2004,Schizophrenia,0.2365118052
San Marino,2005,Schizophrenia,0.2365270652
San Marino,2006,Schizophrenia,0.2365926689
San Marino,2007,Schizophrenia,0.2367349198
San Marino,2008,Schizophrenia,0.2368873237
San Marino,2009,Schizophrenia,0.2370033173
San Marino,2010,Schizophrenia,0.2370258112
San Marino,2000,Bipolar disorder,0.951085967
San Marino,2001,Bipolar disorder,0.9505683761
San Marino,2002,Bipolar disorder,0.9490069472
San Marino,2003,Bipolar disorder,0.9470523459
San Marino,2004,Bipolar disorder,0.9453478713
San Marino,2005,Bipolar disorder,0.9445783541
San Marino,2006,Bipolar disorder,0.9446927646
San Marino,2007,Bipolar disorder,0.9450945718
San Marino,2008,Bipolar disorder,0.9455964181
San Marino,2009,Bipolar disorder,0.9460459443
San Marino,2010,Bipolar disorder,0.9462694648
San Marino,2000,Anorexia,0.20175110243344163
San Marino,2001,Anorexia,0.23021325866903966
San Marino,2002,Anorexia,0.22320877548634457
San Marino,2003,Anorexia,0.2157529590306673
San Marino,2004,Anorexia,0.2289052996076212
San Marino,2005,Anorexia,0.22725357482860714
San Marino,2006,Anorexia,0.23968112813552028
San Marino,2007,Anorexia,0.21296656821121798
San Marino,2008,Anorexia,0.23259608693968964
San Marino,2009,Anorexia,0.2372935007280082
San Marino,2010,Anorexia,0.2211609758931122
San Marino,2000,Bulimia,0.22280393530195905
San Marino,2001,Bulimia,0.21899847696237953
San Marino,2002,Bulimia,0.21739023585407874
San Marino,2003,Bulimia,0.23067644519937827
San Marino,2004,Bulimia,0.21575505545441953
San Marino,2005,Bulimia,0.22084665129344402
San Marino,2006,Bulimia,0.20612283290220668
San Marino,2007,Bulimia,0.2177032490839941
San Marino,2008,Bulimia,0.21742111175796333
San Marino,2009,Bulimia,0.20321162575131912
San Marino,2010,Bulimia,0.22422190128459196
San Marino,2000,Binge eating disorder,0.1990365627645993
San Marino,2001,Binge eating disorder,0.17784323796858076
San Marino,2002,Binge eating disorder,0.1902486492595767
San Marino,2003,Binge eating disorder,0.1876298854699545
San Marino,2004,Binge eating disorder,0.19174926003795917
San Marino,2005,Binge eating disorder,0.19003546647794883
San Marino,2006,Binge eating disorder,0.19003237796227304
San Marino,2007,Binge eating disorder,0.20056884930478797
San Marino,2008,Binge eating disorder,0.1755998572023471
San Marino,2009,Binge eating disorder,0.18056554772067257
San Marino,2010,Binge eating disorder,0.1747915400222958
San Marino,2000,Generalized anxiety disorder,2.0968336172253883
San Marino,2001,Generalized anxiety disorder,2.196136879756561
San Marino,2002,Generalized anxiety disorder,1.9654130215292456
San Marino,2003,Generalized anxiety disorder,2.1788030409803216
San Marino,2004,Generalized anxiety disorder,2.163318000675075
San Marino,2005,Generalized anxiety disorder,1.9946261520549404
San Marino,2006,Generalized anxiety disorder,2.313791366196995
San Marino,2007,Generalized anxiety disorder,2.215383455069061
San Marino,2008,Generalized anxiety disorder,2.200955571422866
San Marino,2009,Generalized anxiety disorder,2.394435048464906
San Marino,2010,Generalized anxiety disorder,2.3008305396811326
San Marino,2000,Panic disorder,1.560376353388328
San Marino,2001,Panic disorder,1.5698032267999935
San Marino,2002,Panic disorder,1.6245907619061148
San Marino,2003,Panic disorder,1.568228869939957
San Marino,2004,Panic disorder,1.6822427804220346
San Marino,2005,Panic disorder,1.6781162754868257
San Marino,2006,Panic disorder,1.5467812885953482
San Marino,2007,Panic disorder,1.712580586913716
San Marino,2008,Panic disorder,1.6255367592877974
San Marino,2009,Panic disorder,1.7443676801510937
San Marino,2010,Panic disorder,1.6700234861991377
